Combined_Key,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,Num_Tweets
"Blaine, Montana, US",48.43175214,-108.9582723,4,0,0,4.0,59.8712767549768,0.0,0.0
"Blaine, Nebraska, US",41.91311716,-99.97677845,0,0,0,0.0,0.0,,0.0
"Blaine, Oklahoma, US",35.87518314,-98.43307003,23,0,0,23.0,243.9283062891081,0.0,0.0
"Blair, Pennsylvania, US",40.47961444,-78.34917412,142,1,0,141.0,116.55681323822736,0.7042253521126759,0.0
"Blanco, Texas, US",30.26640707,-98.3999852,76,1,0,75.0,636.9960606822563,1.3157894736842106,0.0
"Bland, Virginia, US",37.13128068,-81.13599391,5,0,0,5.0,79.61783439490445,0.0,0.0
"Bleckley, Georgia, US",32.43829035,-83.33035166,103,1,0,102.0,800.1242911520236,0.9708737864077671,0.0
"Bledsoe, Tennessee, US",35.59942968,-85.20611967,641,1,0,640.0,4255.177907594264,0.15600624024961,0.0
"Blount, Alabama, US",33.98210918,-86.56790593,465,1,0,464.0,804.1365475737558,0.21505376344086025,0.0
"Blount, Tennessee, US",35.68938198,-83.92847788,538,7,0,531.0,404.2438086078385,1.3011152416356877,0.0
"Boise, Idaho, US",43.98829931,-115.7309284,20,0,0,20.0,255.3952241093092,0.0,0.0
"Bolivar, Mississippi, US",33.79696941,-90.87372121,570,18,0,552.0,1861.0421836228286,3.1578947368421053,0.0
"Bollinger, Missouri, US",37.32449052,-90.02725304,43,0,0,43.0,354.40534080606614,0.0,0.0
"Bon Homme, South Dakota, US",42.98914167,-97.88592746,13,0,0,13.0,188.37849587016373,0.0,0.0
"Bond, Illinois, US",38.88829622,-89.43534887,25,1,0,24.0,152.19773529769876,4.0,0.0
"Bonner, Idaho, US",48.29996017,-116.6017932,99,0,0,99.0,216.445484160126,0.0,0.0
"Bonneville, Idaho, US",43.38713372,-111.6161537,358,1,0,357.0,300.6836774117686,0.2793296089385475,0.0
"Boone, Arkansas, US",36.3084504,-93.09374925,79,1,0,78.0,211.04936952340245,1.2658227848101269,0.0
"Boone, Illinois, US",42.32359279,-88.82345779,656,21,0,635.0,1225.1606155685045,3.2012195121951224,0.0
"Boone, Indiana, US",40.0509304,-86.46841646,534,45,0,489.0,787.1114190115413,8.426966292134832,0.0
"Boone, Iowa, US",42.03657094,-93.9313999,188,1,0,187.0,716.6272775787146,0.5319148936170213,0.0
"Boone, Kentucky, US",38.97065142,-84.72615357,839,23,0,816.0,628.083335204857,2.7413587604290823,0.0
"Boone, Missouri, US",38.99186229,-92.30723575,750,2,0,748.0,415.5976571374742,0.26666666666666666,0.0
"Boone, Nebraska, US",41.70759415,-98.06737183,7,0,0,7.0,134.82280431432974,0.0,0.0
"Boone, West Virginia, US",38.01974191,-81.69888019,61,0,0,61.0,284.2895092510603,0.0,0.0
"Bosque, Texas, US",31.89978581,-97.63613524,75,0,0,75.0,401.3914905004014,0.0,0.0
"Bossier, Louisiana, US",32.67932307,-93.60460152,1602,47,0,1555.0,1261.0300773778129,2.933832709113608,0.0
"Botetourt, Virginia, US",37.55531756,-79.80982182,166,4,0,162.0,496.7234208085221,2.409638554216868,0.0
"Bottineau, North Dakota, US",48.79106111,-100.8378166,7,0,0,7.0,111.42948105698822,0.0,0.0
